step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
3105,1.0005005000e+07,0.0000000000e+00,7.0002173100e+00,0.0000000000e+00,1.0005005469e+05,0.0000000000e+00,-2.4488682393e-03,0.0000000000e+00,1.0005005000e+07,1.0005005469e+05,-2.4488682393e-03
3110,1.0005001000e+07,0.0000000000e+00,7.0002171364e+00,0.0000000000e+00,1.0005000781e+05,0.0000000000e+00,-2.4460351560e-03,0.0000000000e+00,1.0005001000e+07,1.0005000781e+05,-2.4460351560e-03
3115,1.0004999000e+07,0.0000000000e+00,7.0002170496e+00,0.0000000000e+00,1.0004999219e+05,0.0000000000e+00,-2.4464132730e-03,0.0000000000e+00,1.0004999000e+07,1.0004999219e+05,-2.4464132730e-03
3120,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4418917019e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4418917019e-03
3125,1.0004997000e+07,0.0000000000e+00,7.0002169627e+00,0.0000000000e+00,1.0004997656e+05,0.0000000000e+00,-2.4445080198e-03,0.0000000000e+00,1.0004997000e+07,1.0004997656e+05,-2.4445080198e-03
3130,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4434723891e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4434723891e-03
3135,1.0005015000e+07,0.0000000000e+00,7.0002177441e+00,0.0000000000e+00,1.0005014062e+05,0.0000000000e+00,-2.4532945827e-03,0.0000000000e+00,1.0005015000e+07,1.0005014062e+05,-2.4532945827e-03
3140,1.0005085000e+07,0.0000000000e+00,7.0002207826e+00,0.0000000000e+00,1.0005085938e+05,0.0000000000e+00,-2.4878035765e-03,0.0000000000e+00,1.0005085000e+07,1.0005085938e+05,-2.4878035765e-03
3145,1.0004995000e+07,0.0000000000e+00,7.0002168759e+00,0.0000000000e+00,1.0004995312e+05,0.0000000000e+00,-2.4432328064e-03,0.0000000000e+00,1.0004995000e+07,1.0004995312e+05,-2.4432328064e-03
3150,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4424111471e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4424111471e-03
3155,1.0005024000e+07,0.0000000000e+00,7.0002181348e+00,0.0000000000e+00,1.0005024219e+05,0.0000000000e+00,-2.4585393257e-03,0.0000000000e+00,1.0005024000e+07,1.0005024219e+05,-2.4585393257e-03
3160,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4429094046e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4429094046e-03
3165,1.0004997000e+07,0.0000000000e+00,7.0002169627e+00,0.0000000000e+00,1.0004997656e+05,0.0000000000e+00,-2.4440768175e-03,0.0000000000e+00,1.0004997000e+07,1.0004997656e+05,-2.4440768175e-03
3170,1.0005020000e+07,0.0000000000e+00,7.0002179611e+00,0.0000000000e+00,1.0005020312e+05,0.0000000000e+00,-2.4545367341e-03,0.0000000000e+00,1.0005020000e+07,1.0005020312e+05,-2.4545367341e-03
3175,1.0004993000e+07,0.0000000000e+00,7.0002167891e+00,0.0000000000e+00,1.0004992969e+05,0.0000000000e+00,-2.4412563071e-03,0.0000000000e+00,1.0004993000e+07,1.0004992969e+05,-2.4412563071e-03
3180,1.0004990000e+07,0.0000000000e+00,7.0002166589e+00,0.0000000000e+00,1.0004989844e+05,0.0000000000e+00,-2.4418833200e-03,0.0000000000e+00,1.0004990000e+07,1.0004989844e+05,-2.4418833200e-03
3185,1.0004997000e+07,0.0000000000e+00,7.0002169627e+00,0.0000000000e+00,1.0004996875e+05,0.0000000000e+00,-2.4440921843e-03,0.0000000000e+00,1.0004997000e+07,1.0004996875e+05,-2.4440921843e-03
3190,1.0001241000e+07,0.0000000000e+00,7.0000538926e+00,0.0000000000e+00,1.0001240625e+05,0.0000000000e+00,-5.6751281954e-04,0.0000000000e+00,1.0001241000e+07,1.0001240625e+05,-5.6751281954e-04
3195,9.9982480000e+06,0.0000000000e+00,6.9999239049e+00,0.0000000000e+00,9.9982476562e+04,0.0000000000e+00,9.2585943639e-04,0.0000000000e+00,9.9982480000e+06,9.9982476562e+04,9.2585943639e-04
3200,9.9964760000e+06,0.0000000000e+00,6.9998469277e+00,0.0000000000e+00,9.9964765625e+04,0.0000000000e+00,1.8081879243e-03,0.0000000000e+00,9.9964760000e+06,9.9964765625e+04,1.8081879243e-03
3205,9.9955720000e+06,0.0000000000e+00,6.9998076518e+00,0.0000000000e+00,9.9955718750e+04,0.0000000000e+00,2.2606791463e-03,0.0000000000e+00,9.9955720000e+06,9.9955718750e+04,2.2606791463e-03
3210,9.9952350000e+06,0.0000000000e+00,6.9997930094e+00,0.0000000000e+00,9.9952351562e+04,0.0000000000e+00,2.4287914857e-03,0.0000000000e+00,9.9952350000e+06,9.9952351562e+04,2.4287914857e-03
3215,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4402874988e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4402874988e-03
3220,9.9952560000e+06,0.0000000000e+00,6.9997939218e+00,0.0000000000e+00,9.9952562500e+04,0.0000000000e+00,2.4180214386e-03,0.0000000000e+00,9.9952560000e+06,9.9952562500e+04,2.4180214386e-03
3225,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411589839e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411589839e-03
3230,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4408660829e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4408660829e-03
3235,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4410823826e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4410823826e-03
3240,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4402919225e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4402919225e-03
3245,9.9952160000e+06,0.0000000000e+00,6.9997921838e+00,0.0000000000e+00,9.9952156250e+04,0.0000000000e+00,2.4385806173e-03,0.0000000000e+00,9.9952160000e+06,9.9952156250e+04,2.4385806173e-03
3250,9.9952080000e+06,0.0000000000e+00,6.9997918362e+00,0.0000000000e+00,9.9952078125e+04,0.0000000000e+00,2.4403044954e-03,0.0000000000e+00,9.9952080000e+06,9.9952078125e+04,2.4403044954e-03
3255,9.9952140000e+06,0.0000000000e+00,6.9997920969e+00,0.0000000000e+00,9.9952132812e+04,0.0000000000e+00,2.4383517448e-03,0.0000000000e+00,9.9952140000e+06,9.9952132812e+04,2.4383517448e-03
3260,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4411554914e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4411554914e-03
3265,9.9952120000e+06,0.0000000000e+00,6.9997920100e+00,0.0000000000e+00,9.9952117188e+04,0.0000000000e+00,2.4410677142e-03,0.0000000000e+00,9.9952120000e+06,9.9952117188e+04,2.4410677142e-03
3270,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4393864442e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4393864442e-03
3275,9.9956680000e+06,0.0000000000e+00,6.9998118229e+00,0.0000000000e+00,9.9956687500e+04,0.0000000000e+00,2.2121255752e-03,0.0000000000e+00,9.9956680000e+06,9.9956687500e+04,2.2121255752e-03
3280,9.9953140000e+06,0.0000000000e+00,6.9997964419e+00,0.0000000000e+00,9.9953140625e+04,0.0000000000e+00,2.3889497388e-03,0.0000000000e+00,9.9953140000e+06,9.9953140625e+04,2.3889497388e-03
3285,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4409475736e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4409475736e-03
3290,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4410816841e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4410816841e-03
3295,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411552586e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411552586e-03
3300,9.9952080000e+06,0.0000000000e+00,6.9997918362e+00,0.0000000000e+00,9.9952070312e+04,0.0000000000e+00,2.4411391933e-03,0.0000000000e+00,9.9952080000e+06,9.9952070312e+04,2.4411391933e-03
3305,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4406453595e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4406453595e-03
3310,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4399808608e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4399808608e-03
3315,9.9952180000e+06,0.0000000000e+00,6.9997922707e+00,0.0000000000e+00,9.9952179688e+04,0.0000000000e+00,2.4378062226e-03,0.0000000000e+00,9.9952180000e+06,9.9952179688e+04,2.4378062226e-03
3320,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4404523429e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4404523429e-03
3325,9.9952350000e+06,0.0000000000e+00,6.9997930094e+00,0.0000000000e+00,9.9952351562e+04,0.0000000000e+00,2.4268443231e-03,0.0000000000e+00,9.9952350000e+06,9.9952351562e+04,2.4268443231e-03
3330,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411580525e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411580525e-03
3335,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4410618935e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4410618935e-03
3340,9.9952150000e+06,0.0000000000e+00,6.9997921404e+00,0.0000000000e+00,9.9952140625e+04,0.0000000000e+00,2.4395377841e-03,0.0000000000e+00,9.9952150000e+06,9.9952140625e+04,2.4395377841e-03
3345,9.9952180000e+06,0.0000000000e+00,6.9997922707e+00,0.0000000000e+00,9.9952179688e+04,0.0000000000e+00,2.4373794440e-03,0.0000000000e+00,9.9952180000e+06,9.9952179688e+04,2.4373794440e-03
3350,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4401156697e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4401156697e-03
3355,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4407319725e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4407319725e-03
3360,9.9952170000e+06,0.0000000000e+00,6.9997922273e+00,0.0000000000e+00,9.9952171875e+04,0.0000000000e+00,2.4384502321e-03,0.0000000000e+00,9.9952170000e+06,9.9952171875e+04,2.4384502321e-03
3365,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4402509443e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4402509443e-03
3370,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4409939069e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4409939069e-03
3375,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4410793558e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4410793558e-03
3380,9.9952150000e+06,0.0000000000e+00,6.9997921404e+00,0.0000000000e+00,9.9952140625e+04,0.0000000000e+00,2.4394460488e-03,0.0000000000e+00,9.9952150000e+06,9.9952140625e+04,2.4394460488e-03
3385,9.9952210000e+06,0.0000000000e+00,6.9997924011e+00,0.0000000000e+00,9.9952210938e+04,0.0000000000e+00,2.4358471856e-03,0.0000000000e+00,9.9952210000e+06,9.9952210938e+04,2.4358471856e-03
3390,9.9952190000e+06,0.0000000000e+00,6.9997923142e+00,0.0000000000e+00,9.9952195312e+04,0.0000000000e+00,2.4363931734e-03,0.0000000000e+00,9.9952190000e+06,9.9952195312e+04,2.4363931734e-03
3395,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4406437296e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4406437296e-03
3400,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4409086909e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4409086909e-03
3405,9.9952150000e+06,0.0000000000e+00,6.9997921404e+00,0.0000000000e+00,9.9952148438e+04,0.0000000000e+00,2.4371994659e-03,0.0000000000e+00,9.9952150000e+06,9.9952148438e+04,2.4371994659e-03
3410,9.9952780000e+06,0.0000000000e+00,6.9997948777e+00,0.0000000000e+00,9.9952781250e+04,0.0000000000e+00,2.4067875929e-03,0.0000000000e+00,9.9952780000e+06,9.9952781250e+04,2.4067875929e-03
3415,9.9954910000e+06,0.0000000000e+00,6.9998041325e+00,0.0000000000e+00,9.9954914062e+04,0.0000000000e+00,2.3010424338e-03,0.0000000000e+00,9.9954910000e+06,9.9954914062e+04,2.3010424338e-03
3420,9.9984410000e+06,0.0000000000e+00,6.9999322882e+00,0.0000000000e+00,9.9984414062e+04,0.0000000000e+00,8.2980288425e-04,0.0000000000e+00,9.9984410000e+06,9.9984414062e+04,8.2980288425e-04
3425,9.9955730000e+06,0.0000000000e+00,6.9998076953e+00,0.0000000000e+00,9.9955734375e+04,0.0000000000e+00,2.2597850766e-03,0.0000000000e+00,9.9955730000e+06,9.9955734375e+04,2.2597850766e-03
3430,9.9980030000e+06,0.0000000000e+00,6.9999132627e+00,0.0000000000e+00,9.9980031250e+04,0.0000000000e+00,1.0490134591e-03,0.0000000000e+00,9.9980030000e+06,9.9980031250e+04,1.0490134591e-03
3435,9.9957020000e+06,0.0000000000e+00,6.9998133001e+00,0.0000000000e+00,9.9957023438e+04,0.0000000000e+00,2.1953072865e-03,0.0000000000e+00,9.9957020000e+06,9.9957023438e+04,2.1953072865e-03
3440,9.9952410000e+06,0.0000000000e+00,6.9997932701e+00,0.0000000000e+00,9.9952414062e+04,0.0000000000e+00,2.4242457002e-03,0.0000000000e+00,9.9952410000e+06,9.9952414062e+04,2.4242457002e-03
3445,9.9953130000e+06,0.0000000000e+00,6.9997963985e+00,0.0000000000e+00,9.9953132812e+04,0.0000000000e+00,2.3900053930e-03,0.0000000000e+00,9.9953130000e+06,9.9953132812e+04,2.3900053930e-03
3450,9.9954340000e+06,0.0000000000e+00,6.9998016559e+00,0.0000000000e+00,9.9954343750e+04,0.0000000000e+00,2.3293450940e-03,0.0000000000e+00,9.9954340000e+06,9.9954343750e+04,2.3293450940e-03
3455,9.9957490000e+06,0.0000000000e+00,6.9998153422e+00,0.0000000000e+00,9.9957492188e+04,0.0000000000e+00,2.1716835909e-03,0.0000000000e+00,9.9957490000e+06,9.9957492188e+04,2.1716835909e-03
3460,9.9958860000e+06,0.0000000000e+00,6.9998212945e+00,0.0000000000e+00,9.9958859375e+04,0.0000000000e+00,2.1027307957e-03,0.0000000000e+00,9.9958860000e+06,9.9958859375e+04,2.1027307957e-03
3465,9.9958360000e+06,0.0000000000e+00,6.9998191221e+00,0.0000000000e+00,9.9958359375e+04,0.0000000000e+00,2.1292550955e-03,0.0000000000e+00,9.9958360000e+06,9.9958359375e+04,2.1292550955e-03
3470,9.9952760000e+06,0.0000000000e+00,6.9997947908e+00,0.0000000000e+00,9.9952757812e+04,0.0000000000e+00,2.4074229877e-03,0.0000000000e+00,9.9952760000e+06,9.9952757812e+04,2.4074229877e-03
3475,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4403522257e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4403522257e-03
3480,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4407971650e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4407971650e-03
3485,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4404395372e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4404395372e-03
3490,9.9952190000e+06,0.0000000000e+00,6.9997923142e+00,0.0000000000e+00,9.9952195312e+04,0.0000000000e+00,2.4381685071e-03,0.0000000000e+00,9.9952190000e+06,9.9952195312e+04,2.4381685071e-03
3495,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4405026343e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4405026343e-03
3500,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4410746992e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4410746992e-03
3505,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4409473408e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4409473408e-03
3510,9.9952370000e+06,0.0000000000e+00,6.9997930963e+00,0.0000000000e+00,9.9952375000e+04,0.0000000000e+00,2.4267509580e-03,0.0000000000e+00,9.9952370000e+06,9.9952375000e+04,2.4267509580e-03
3515,9.9952560000e+06,0.0000000000e+00,6.9997939218e+00,0.0000000000e+00,9.9952562500e+04,0.0000000000e+00,2.4171820842e-03,0.0000000000e+00,9.9952560000e+06,9.9952562500e+04,2.4171820842e-03
3520,9.9963600000e+06,0.0000000000e+00,6.9998418880e+00,0.0000000000e+00,9.9963593750e+04,0.0000000000e+00,1.8676414620e-03,0.0000000000e+00,9.9963600000e+06,9.9963593750e+04,1.8676414620e-03
3525,9.9964710000e+06,0.0000000000e+00,6.9998467104e+00,0.0000000000e+00,9.9964710938e+04,0.0000000000e+00,1.8107969081e-03,0.0000000000e+00,9.9964710000e+06,9.9964710938e+04,1.8107969081e-03
3530,9.9962460000e+06,0.0000000000e+00,6.9998369352e+00,0.0000000000e+00,9.9962453125e+04,0.0000000000e+00,1.9252640195e-03,0.0000000000e+00,9.9962460000e+06,9.9962453125e+04,1.9252640195e-03
3535,9.9952670000e+06,0.0000000000e+00,6.9997943998e+00,0.0000000000e+00,9.9952671875e+04,0.0000000000e+00,2.4116800632e-03,0.0000000000e+00,9.9952670000e+06,9.9952671875e+04,2.4116800632e-03
3540,9.9955630000e+06,0.0000000000e+00,6.9998072608e+00,0.0000000000e+00,9.9955632812e+04,0.0000000000e+00,2.2650421597e-03,0.0000000000e+00,9.9955630000e+06,9.9955632812e+04,2.2650421597e-03
3545,9.9965110000e+06,0.0000000000e+00,6.9998484482e+00,0.0000000000e+00,9.9965109375e+04,0.0000000000e+00,1.7923612613e-03,0.0000000000e+00,9.9965110000e+06,9.9965109375e+04,1.7923612613e-03
3550,9.9982800000e+06,0.0000000000e+00,6.9999252949e+00,0.0000000000e+00,9.9982796875e+04,0.0000000000e+00,9.1072265059e-04,0.0000000000e+00,9.9982800000e+06,9.9982796875e+04,9.1072265059e-04
3555,9.9953090000e+06,0.0000000000e+00,6.9997962247e+00,0.0000000000e+00,9.9953085938e+04,0.0000000000e+00,2.3919083178e-03,0.0000000000e+00,9.9953090000e+06,9.9953085938e+04,2.3919083178e-03
3560,9.9955440000e+06,0.0000000000e+00,6.9998064352e+00,0.0000000000e+00,9.9955437500e+04,0.0000000000e+00,2.2735982202e-03,0.0000000000e+00,9.9955440000e+06,9.9955437500e+04,2.2735982202e-03
3565,9.9954200000e+06,0.0000000000e+00,6.9998010476e+00,0.0000000000e+00,9.9954203125e+04,0.0000000000e+00,2.3348575924e-03,0.0000000000e+00,9.9954200000e+06,9.9954203125e+04,2.3348575924e-03
3570,9.9961760000e+06,0.0000000000e+00,6.9998338940e+00,0.0000000000e+00,9.9961757812e+04,0.0000000000e+00,1.9590421580e-03,0.0000000000e+00,9.9961760000e+06,9.9961757812e+04,1.9590421580e-03
3575,9.9979420000e+06,0.0000000000e+00,6.9999106130e+00,0.0000000000e+00,9.9979414062e+04,0.0000000000e+00,1.0788557120e-03,0.0000000000e+00,9.9979420000e+06,9.9979414062e+04,1.0788557120e-03
3580,1.0001592000e+07,0.0000000000e+00,7.0000691342e+00,0.0000000000e+00,1.0001592188e+05,0.0000000000e+00,-7.4364128523e-04,0.0000000000e+00,1.0001592000e+07,1.0001592188e+05,-7.4364128523e-04
3585,1.0001636000e+07,0.0000000000e+00,7.0000710448e+00,0.0000000000e+00,1.0001636719e+05,0.0000000000e+00,-7.6692021685e-04,0.0000000000e+00,1.0001636000e+07,1.0001636719e+05,-7.6692021685e-04
3590,1.0002198000e+07,0.0000000000e+00,7.0000954474e+00,0.0000000000e+00,1.0002197656e+05,0.0000000000e+00,-1.0461570928e-03,0.0000000000e+00,1.0002198000e+07,1.0002197656e+05,-1.0461570928e-03
3595,1.0004988000e+07,0.0000000000e+00,7.0002165721e+00,0.0000000000e+00,1.0004988281e+05,0.0000000000e+00,-2.4407787714e-03,0.0000000000e+00,1.0004988000e+07,1.0004988281e+05,-2.4407787714e-03
3600,1.0004990000e+07,0.0000000000e+00,7.0002166589e+00,0.0000000000e+00,1.0004990625e+05,0.0000000000e+00,-2.4410653859e-03,0.0000000000e+00,1.0004990000e+07,1.0004990625e+05,-2.4410653859e-03
3605,1.0004991000e+07,0.0000000000e+00,7.0002167023e+00,0.0000000000e+00,1.0004991406e+05,0.0000000000e+00,-2.4420518894e-03,0.0000000000e+00,1.0004991000e+07,1.0004991406e+05,-2.4420518894e-03
3610,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004993750e+05,0.0000000000e+00,-2.4432844948e-03,0.0000000000e+00,1.0004994000e+07,1.0004993750e+05,-2.4432844948e-03
3615,1.0005074000e+07,0.0000000000e+00,7.0002203051e+00,0.0000000000e+00,1.0005073438e+05,0.0000000000e+00,-2.4812561460e-03,0.0000000000e+00,1.0005074000e+07,1.0005073438e+05,-2.4812561460e-03
3620,1.0005000000e+07,0.0000000000e+00,7.0002170930e+00,0.0000000000e+00,1.0005000000e+05,0.0000000000e+00,-2.4463210721e-03,0.0000000000e+00,1.0005000000e+07,1.0005000000e+05,-2.4463210721e-03
3625,1.0005030000e+07,0.0000000000e+00,7.0002183952e+00,0.0000000000e+00,1.0005029688e+05,0.0000000000e+00,-2.4605311919e-03,0.0000000000e+00,1.0005030000e+07,1.0005029688e+05,-2.4605311919e-03
3630,1.0005019000e+07,0.0000000000e+00,7.0002179177e+00,0.0000000000e+00,1.0005018750e+05,0.0000000000e+00,-2.4564915802e-03,0.0000000000e+00,1.0005019000e+07,1.0005018750e+05,-2.4564915802e-03
3635,1.0001542000e+07,0.0000000000e+00,7.0000669630e+00,0.0000000000e+00,1.0001542188e+05,0.0000000000e+00,-7.2030583397e-04,0.0000000000e+00,1.0001542000e+07,1.0001542188e+05,-7.2030583397e-04
3640,1.0001440000e+07,0.0000000000e+00,7.0000625339e+00,0.0000000000e+00,1.0001439844e+05,0.0000000000e+00,-6.6733121639e-04,0.0000000000e+00,1.0001440000e+07,1.0001439844e+05,-6.6733121639e-04
3645,9.9976790000e+06,0.0000000000e+00,6.9998991886e+00,0.0000000000e+00,9.9976781250e+04,0.0000000000e+00,1.2097684667e-03,0.0000000000e+00,9.9976790000e+06,9.9976781250e+04,1.2097684667e-03
3650,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411387276e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411387276e-03
3655,1.0005210000e+07,0.0000000000e+00,7.0002262085e+00,0.0000000000e+00,1.0005210156e+05,0.0000000000e+00,-2.5514150038e-03,0.0000000000e+00,1.0005210000e+07,1.0005210156e+05,-2.5514150038e-03
3660,1.0004931000e+07,0.0000000000e+00,7.0002140978e+00,0.0000000000e+00,1.0004930469e+05,0.0000000000e+00,-2.4100337178e-03,0.0000000000e+00,1.0004931000e+07,1.0004930469e+05,-2.4100337178e-03
3665,1.0003631000e+07,0.0000000000e+00,7.0001576637e+00,0.0000000000e+00,1.0003631250e+05,0.0000000000e+00,-1.7625298351e-03,0.0000000000e+00,1.0003631000e+07,1.0003631250e+05,-1.7625298351e-03
3670,1.0004204000e+07,0.0000000000e+00,7.0001825390e+00,0.0000000000e+00,1.0004203906e+05,0.0000000000e+00,-2.0471240859e-03,0.0000000000e+00,1.0004204000e+07,1.0004203906e+05,-2.0471240859e-03
3675,1.0005026000e+07,0.0000000000e+00,7.0002182216e+00,0.0000000000e+00,1.0005025781e+05,0.0000000000e+00,-2.4589458480e-03,0.0000000000e+00,1.0005026000e+07,1.0005025781e+05,-2.4589458480e-03
3680,1.0001580000e+07,0.0000000000e+00,7.0000686131e+00,0.0000000000e+00,1.0001579688e+05,0.0000000000e+00,-7.3850556510e-04,0.0000000000e+00,1.0001580000e+07,1.0001579688e+05,-7.3850556510e-04
3685,9.9968030000e+06,0.0000000000e+00,6.9998611339e+00,0.0000000000e+00,9.9968031250e+04,0.0000000000e+00,1.6465524677e-03,0.0000000000e+00,9.9968030000e+06,9.9968031250e+04,1.6465524677e-03
3690,9.9984860000e+06,0.0000000000e+00,6.9999342428e+00,0.0000000000e+00,9.9984859375e+04,0.0000000000e+00,8.0637173960e-04,0.0000000000e+00,9.9984860000e+06,9.9984859375e+04,8.0637173960e-04
3695,9.9978330000e+06,0.0000000000e+00,6.9999058782e+00,0.0000000000e+00,9.9978335938e+04,0.0000000000e+00,1.1317902245e-03,0.0000000000e+00,9.9978330000e+06,9.9978335938e+04,1.1317902245e-03
3700,9.9957010000e+06,0.0000000000e+00,6.9998132567e+00,0.0000000000e+00,9.9957007812e+04,0.0000000000e+00,2.1976395510e-03,0.0000000000e+00,9.9957010000e+06,9.9957007812e+04,2.1976395510e-03
3705,9.9950520000e+06,0.0000000000e+00,6.9997850579e+00,0.0000000000e+00,9.9950523438e+04,0.0000000000e+00,2.5189856533e-03,0.0000000000e+00,9.9950520000e+06,9.9950523438e+04,2.5189856533e-03
3710,9.9958780000e+06,0.0000000000e+00,6.9998209469e+00,0.0000000000e+00,9.9958781250e+04,0.0000000000e+00,2.1084779873e-03,0.0000000000e+00,9.9958780000e+06,9.9958781250e+04,2.1084779873e-03
